,date,dn1,dn,day,month,year,sum_rawpar,sum_modpar,ratio_sum_par,noon_rawpar,noon_modpar,ratio_noon_par,tilt,old_tilt,tilt_rolling_avg,corrected_ratio,corrected_par
0,2017-09-22 06:00:00+10:00,3,265,19,9,2017,52.69805602199999,52.36798987214202,0.9937366541619642,2069.55,2021.5923165361435,0.9768269993651486,3,3,,0.9907717514254424,2050.4516781625243
1,2017-09-23 06:00:00+10:00,4,266,19,9,2017,51.21384054,52.61358180334583,1.0273313082671973,1976.08,2028.2077315733054,1.026379362967747,3,3,,0.9904982204474732,1957.3037234618428
2,2017-09-25 06:00:00+10:00,6,268,19,9,2017,54.799245,53.09844381694251,0.9689630544534421,2081.82,2041.1595225401154,0.980468783343476,2,2,,0.9899511584915347,2060.900120770847
3,2017-09-28 06:00:00+10:00,9,271,19,9,2017,53.033637035999995,53.808684233748515,1.0146142569332441,2091.21,2059.857666580592,0.9850075633631209,2,2,,0.989130565557627,2068.4797299997654
4,2017-09-29 06:00:00+10:00,10,272,19,9,2017,54.794406258,54.04056669251937,0.9862423992344918,2004.77,2066.0349892883805,1.0305596099744014,-3,-3,1.4,0.9888570345796578,1982.4309172142605
5,2017-09-30 06:00:00+10:00,11,273,19,9,2017,52.687551731999996,54.26989184626404,1.0300325230960201,2049.16,2072.115916147973,1.0112025982099853,-4,-4,0.0,0.9885835036016886,2025.765772240436
6,2017-10-03 05:50:00+10:00,14,276,19,10,2017,53.28140124,54.94114918270213,1.0311506061041071,2071.12,2089.7055673587593,1.0089736796316773,0,0,-0.6,0.9877629106677809,2045.7755195422542
7,2017-10-04 05:50:00+10:00,15,277,19,10,2017,51.64744739399999,55.161322605475625,1.0680357963225082,1855.31,2095.3458368986835,1.12937775191137,-1,-1,-1.2,0.9874893796898117,1832.0989210323044
8,2017-10-06 05:50:00+10:00,17,279,19,10,2017,53.39268372,55.59306779775454,1.0412113406640826,2066.76,2106.2837619283396,1.0191235372894478,-1,-1,-1.8,0.9869423177338732,2039.77290459966
9,2017-10-08 05:50:00+10:00,19,281,19,10,2017,54.26563835999998,56.012950204366234,1.0321992313584247,2111.84,2116.75736288127,1.0023284732182693,-2,-2,-1.6,0.9863952557779347,2083.108956962074
10,2017-10-12 05:50:00+10:00,23,285,19,10,2017,55.83772805999999,56.81242407326687,1.0174558680507118,2074.55,2136.28434592347,1.0297579455416692,1,1,-0.6,0.9853011318660577,2044.0564631127302
11,2017-10-17 05:40:00+10:00,28,290,19,10,2017,15.206286187799998,57.74655960442622,3.7975452317053113,559.765,2157.992908886599,3.855176563176688,3,3,0.0,,
12,2017-10-26 05:40:00+10:00,37,299,19,10,2017,62.79157067999999,59.22482361073982,0.9431970401339835,2228.69,2189.567256420715,0.9824458567233284,0,0,0.2,0.9814716981744885,2187.396159004501
13,2017-10-27 05:40:00+10:00,38,300,19,10,2017,62.20005437999999,59.37174361788876,0.954528805636854,2171.02,2192.498081016136,1.0098930829822554,2,2,0.8,0.9811981671965193,2130.200844946987
14,2017-10-28 05:40:00+10:00,39,301,19,10,2017,58.93098318,59.51518905680251,1.0099133909749665,2166.09,2195.3176673358616,1.0134932839059603,5,9,2.2,0.9809246362185501,2124.7710452666392
